size.bin.start	size.bin.end	estimate	p.value	conf.low	conf.high	method	alternative	case.above	case.below	control.above	control.below	cut.off
16000	17000	Inf	0.214285714285715	0.197895127720622	Inf	Fisher's Exact Test for Count Data	greater	2	2	0	4	2
17000	18000	Inf	0.5	0.0256406640625	Inf	Fisher's Exact Test for Count Data	greater	1	0	2	3	4
18000	19000	1.73210098944957	0.7	0.0128052860814645	233.820603123064	Fisher's Exact Test for Count Data	greater	1	1	1	2	3
19000	20000	Inf	0.5	0.0256406640625	Inf	Fisher's Exact Test for Count Data	greater	1	0	2	3	4
20000	21000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
21000	22000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	4	0	1	5
22000	23000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	1	2	4
23000	24000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	2	2	5
24000	25000	Inf	0.5	0.0256406640625	Inf	Fisher's Exact Test for Count Data	greater	2	1	0	1	2
25000	26000	Inf	0.3	0.121578311879843	Inf	Fisher's Exact Test for Count Data	greater	2	0	1	2	5
26000	27000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
27000	28000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
28000	29000	Inf	0.333333333333333	0.0512818798828125	Inf	Fisher's Exact Test for Count Data	greater	1	0	0	2	6
29000	30000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	1	0	1	11
30000	31000	Inf	0.666666666666667	0.0128359375	Inf	Fisher's Exact Test for Count Data	greater	1	0	1	1	3
31000	32000	Inf	0.5	0.0256406640625	Inf	Fisher's Exact Test for Count Data	greater	1	0	0	1	2
32000	33000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
33000	34000	0	1	0	77.9062690200851	Fisher's Exact Test for Count Data	greater	0	1	1	1	9.5
34000	35000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	1	1	11
35000	36000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	1	7
36000	37000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
37000	38000	Inf	0.5	0.0256406640625	Inf	Fisher's Exact Test for Count Data	greater	1	0	0	1	12
38000	39000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	1	0	1	9
39000	40000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
40000	41000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
41000	42000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	1	12
42000	43000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
43000	44000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
44000	45000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
45000	46000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	1	8
46000	47000	Inf	0.5	0.0256406640625	Inf	Fisher's Exact Test for Count Data	greater	1	0	0	1	4
47000	48000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
48000	49000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	1	12
49000	50000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
50000	51000	Inf	0.666666666666667	0.0128359375	Inf	Fisher's Exact Test for Count Data	greater	1	0	1	1	6
51000	52000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
52000	53000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
53000	54000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	2	0	1	12
54000	55000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
55000	56000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
56000	57000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	1	5
57000	58000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
58000	59000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
59000	60000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	1	5
60000	61000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
61000	62000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
62000	63000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
63000	64000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
64000	65000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
65000	66000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	1	14
66000	67000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
67000	68000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
68000	69000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
69000	70000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
70000	71000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
71000	72000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
72000	73000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
73000	74000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
74000	75000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
75000	76000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
76000	77000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
77000	78000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
78000	79000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
79000	80000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
80000	81000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
81000	82000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
82000	83000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
83000	84000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
84000	85000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
85000	86000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
86000	87000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
87000	88000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
88000	89000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
89000	90000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
90000	91000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
91000	92000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
92000	93000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
93000	94000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
94000	95000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
95000	96000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
96000	97000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
97000	98000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
98000	99000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
99000	1e+05	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
1e+05	101000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
101000	102000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
102000	103000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
103000	104000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
104000	105000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
105000	106000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
106000	107000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
107000	108000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
108000	109000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
109000	110000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
110000	111000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
111000	112000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
112000	113000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
113000	114000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
114000	115000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
115000	116000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
116000	117000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
117000	118000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
118000	119000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
119000	120000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
120000	121000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
121000	122000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
122000	123000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
123000	124000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
124000	125000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
125000	126000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
126000	127000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
127000	128000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
128000	129000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
129000	130000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
130000	131000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
131000	132000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
132000	133000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
133000	134000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
134000	135000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
135000	136000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
136000	137000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
137000	138000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
138000	139000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
139000	140000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
140000	141000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
141000	142000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
142000	143000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
143000	144000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
144000	145000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
145000	146000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
146000	147000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
147000	148000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
148000	149000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
149000	150000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
150000	151000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
151000	152000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
152000	153000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
153000	154000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
154000	155000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
155000	156000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
156000	157000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
157000	158000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
158000	159000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
159000	160000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
160000	161000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
161000	162000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
162000	163000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
163000	164000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
164000	165000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
165000	166000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
166000	167000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
167000	168000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
168000	169000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
169000	170000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
170000	171000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
171000	172000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
172000	173000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
173000	174000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
174000	175000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
175000	176000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
176000	177000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
177000	178000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
178000	179000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
179000	180000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
180000	181000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
181000	182000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
182000	183000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
183000	184000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
184000	185000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
185000	186000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
186000	187000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
187000	188000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
188000	189000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
189000	190000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
190000	191000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
191000	192000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
192000	193000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
193000	194000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
194000	195000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
195000	196000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
196000	197000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
197000	198000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
198000	199000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
199000	2e+05	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	0	NA
2e+05	201000	0	1	0	Inf	Fisher's Exact Test for Count Data	greater	0	0	0	1	31
